,price,id,host_listings_count,cleaning_fee,security_deposit,accommodates,bedrooms,minimum_nights,guests_included,reviews_per_month,calculated_host_listings_count,room_type_Shared_room,room_type_Private_room,room_type_Hotel_room,host_response_time_unknown,host_response_time_within_a_day,host_response_time_within_a_few_hours,host_response_time_within_an_hour
2242,600,14224048,1,250,1000,8,4,1,4,0.42,1,0,0,0,0,1,0,0
2243,229,14236183,4,150,0,8,3,2,4,4.46,3,0,0,0,0,0,0,1
2244,110,14240147,1,125,0,4,1,3,4,2.58,1,0,0,0,0,0,0,1
2245,59,14249594,1,15,250,2,1,1,1,0.37,1,0,1,0,1,0,0,0
2246,135,14250772,1,65,150,3,1,30,2,0.78,1,0,0,0,0,0,0,1
2247,450,14252736,6,170,500,8,4,3,1,1.69,1,0,0,0,0,0,1,0
2248,150,14264764,1,50,0,2,1,2,1,2.31,1,0,0,0,0,0,0,1
2249,95,14265183,2,20,0,2,1,3,1,0.46,2,0,0,0,1,0,0,0
2250,160,14265313,1,50,250,7,3,2,2,0.89,1,0,0,0,0,0,0,1
2251,250,14265651,3,120,700,6,2,2,4,0.66,3,0,0,0,0,0,0,1
2252,68,14282095,1,50,0,2,1,1,1,3.6,1,0,1,0,0,0,0,1
2253,75,14293846,1,50,0,4,2,3,2,3.43,1,0,1,0,0,0,0,1
2254,150,14300656,1,20,150,4,2,3,4,0.13,1,0,0,0,1,0,0,0
2255,79,14301956,3,20,250,2,1,30,1,1.11,3,0,1,0,0,0,1,0
2256,275,14302656,1,120,500,6,3,2,4,1.04,1,0,0,0,1,0,0,0
2257,120,14320705,1,50,250,4,1,2,1,1.52,1,0,0,0,0,0,0,1
2258,89,14321104,9,45,100,3,1,2,2,5.14,9,0,0,0,0,0,0,1
2259,105,14339453,1,40,1000,2,1,3,1,0.19,1,0,1,0,1,0,0,0
2260,85,14340866,2,25,0,3,1,2,2,2.05,2,0,1,0,0,0,0,1
2261,45,14355314,8,15,888,1,1,2,1,1.11,3,0,1,0,0,0,0,1
2262,125,14360019,1,45,0,2,1,3,1,0.03,1,0,0,0,1,0,0,0
2263,200,14361924,1,30,200,5,2,3,4,0.87,1,0,0,0,1,0,0,0
2264,60,14364154,3,20,0,1,1,3,1,0.26,3,0,1,0,0,0,0,1
2265,50,14369251,3,20,0,1,1,3,1,0.53,3,0,1,0,0,0,0,1
2266,75,14371730,2,50,200,4,1,3,2,1.93,2,0,0,0,0,0,1,0
2267,100,14373797,8,50,200,2,0,1,2,5.81,4,0,0,0,0,0,0,1
2268,115,14374760,1,40,0,4,2,1,1,0.19,1,0,0,0,1,0,0,0
2269,329,14385126,2,175,300,6,4,2,1,0.24,2,0,0,0,0,0,0,1
2270,99,14387546,2,20,0,2,1,2,1,1.59,1,0,1,0,0,0,0,1
2271,89,14390193,5,40,0,3,2,2,2,6.06,4,0,0,0,0,0,0,1
2272,200,14390839,1,40,500,4,2,2,2,0.82,1,0,0,0,1,0,0,0
2273,52,14398293,2,54,100,3,1,1,2,5.0,1,0,1,0,0,0,0,1
2274,999,14425157,1795,99,0,6,2,1,1,0.22,92,0,0,0,0,0,0,1
2275,79,14429382,1,0,100,2,0,3,1,2.38,1,0,0,0,0,0,0,1
2276,50,14446891,3,35,125,2,1,30,1,0.2,2,0,1,0,1,0,0,0
2277,85,14449563,1,60,500,4,1,2,4,4.46,1,0,0,0,0,0,0,1
2278,105,14452190,1,115,500,2,1,3,1,0.69,1,0,0,0,1,0,0,0
2279,129,14469145,3,30,100,6,2,3,2,0.03,1,0,0,0,0,0,0,1
2280,65,14469776,1,15,0,1,1,1,1,0.49,1,0,1,0,1,0,0,0
2281,99,14473862,1,50,150,2,1,3,1,1.03,1,0,0,0,1,0,0,0
2282,85,14495593,62,60,100,4,1,1,1,0.45,53,0,0,0,0,0,0,1
2283,68,14520234,1,40,0,2,1,2,3,2.37,1,0,1,0,0,0,0,1
2284,115,14522498,1,65,300,4,1,1,2,4.34,1,0,0,0,0,0,0,1
2285,128,14553306,3,40,0,5,2,2,4,0.89,4,0,0,0,0,0,0,1
2286,40,14555211,4,10,0,1,1,1,1,6.2,4,1,0,0,0,0,0,1
2287,200,14557636,1,50,350,4,1,2,1,0.45,1,0,0,0,1,0,0,0
2288,550,14576380,2,200,2000,10,5,5,8,0.29,2,0,0,0,0,0,1,0
2289,80,14577606,1,25,0,2,1,2,1,2.61,1,0,0,0,0,0,0,1
2290,179,14589711,1,79,200,4,1,1,2,0.32,1,0,0,0,1,0,0,0
2291,79,14590623,5,40,0,3,0,2,2,6.85,4,0,0,0,0,0,0,1
2292,250,14592693,5,125,250,6,3,2,6,4.23,2,0,0,0,0,0,0,1
2293,135,14610580,1,50,0,4,0,1,2,6.44,1,0,0,0,0,0,0,1
2294,54,14613068,1,40,200,4,2,2,4,0.5,1,0,0,0,1,0,0,0
2295,80,14613977,1,50,300,2,1,21,2,0.05,1,0,1,0,1,0,0,0
2296,42,14615119,1,8,500,2,1,1,1,4.34,1,0,1,0,0,0,0,1
2297,200,14615873,1,60,250,4,2,2,1,0.2,1,0,0,0,1,0,0,0
2298,109,14634063,0,35,150,4,1,2,1,1.86,1,0,0,0,0,0,1,0
2299,115,14651421,2,50,400,4,2,2,2,2.43,2,0,0,0,1,0,0,0
2300,250,14653752,42,100,400,4,2,2,1,0.06,41,0,0,0,0,0,0,1
2301,75,14654968,1,24,0,4,1,3,1,1.06,1,0,0,0,1,0,0,0
2302,150,14670084,1,50,150,6,4,3,4,0.08,1,0,0,0,1,0,0,0
2303,245,14672295,1,50,0,4,1,2,2,0.22,1,0,0,0,1,0,0,0
2304,65,14673536,1,20,200,2,1,2,1,0.67,1,0,1,0,0,1,0,0
2305,85,14683894,3,22,300,3,1,1,1,3.88,3,0,1,0,0,0,0,1
2306,199,14691065,1,100,250,8,3,3,6,0.27,1,0,0,0,1,0,0,0
2307,175,14695940,1,50,199,4,1,2,2,0.11,1,0,0,0,1,0,0,0
2308,59,14696993,3,60,0,2,1,3,2,5.23,2,0,0,0,0,0,0,1
2309,45,14708936,2,32,100,2,1,5,1,0.75,2,0,1,0,0,0,1,0
2310,149,14710758,1,100,200,2,1,4,2,1.07,1,0,0,0,1,0,0,0
2311,183,14711469,1,75,0,2,1,2,1,0.59,1,0,0,0,0,1,0,0
2312,129,14711760,1,80,200,6,2,3,3,3.66,1,0,0,0,0,0,0,1
2313,80,14715742,2,30,500,2,1,1,3,3.3,2,0,0,0,0,0,0,1
2314,100,14717074,1,70,150,5,1,2,2,2.51,1,0,0,0,0,0,0,1
2315,120,14731309,1,50,0,4,1,2,1,0.89,1,0,0,0,0,1,0,0
2316,50,14746545,1,15,0,2,1,1,2,3.44,1,0,1,0,0,0,0,1
2317,89,14758083,1,10,0,3,1,2,2,0.3,1,0,0,0,1,0,0,0
2318,172,14760988,10,85,200,4,0,2,2,3.28,9,0,0,0,0,0,0,1
2319,250,14761004,42,100,400,4,2,2,1,1.0,41,0,0,0,0,0,0,1
2320,96,14761290,1,20,100,2,1,3,1,0.35,1,0,1,0,1,0,0,0
2321,85,14775471,1,25,0,3,1,1,2,2.76,1,0,0,0,0,0,0,1
2322,150,14787702,2,45,100,2,1,1,1,0.71,2,0,0,0,0,0,0,1
2323,115,14790057,1,27,0,2,1,1,1,0.16,1,0,1,0,0,1,0,0
2324,91,14790343,1,40,250,4,0,1,2,5.82,1,0,0,0,0,0,0,1
2325,175,14790404,1,100,500,4,2,2,2,0.49,1,0,0,0,1,0,0,0
2326,71,14798173,1,55,0,2,1,1,1,7.85,1,0,1,0,0,0,0,1
2327,149,14804999,1,60,200,6,2,2,1,1.47,1,0,0,0,1,0,0,0
2328,107,14809244,4,35,1000,2,1,1,1,1.29,4,0,1,0,0,0,0,1
2329,80,14809336,1,20,150,2,1,1,1,0.22,1,0,1,0,1,0,0,0
2330,90,14809615,8,100,300,6,2,30,1,0.55,6,0,0,0,0,0,0,1
2331,175,14821742,1,80,350,6,3,2,6,1.15,1,0,0,0,0,1,0,0
2332,200,14828908,1,75,495,8,4,2,2,0.87,1,0,0,0,0,0,0,1
2333,115,14838632,1,25,0,4,1,1,2,5.45,1,0,1,0,0,0,0,1
2334,258,14841017,1,120,200,6,3,2,6,3.78,1,0,0,0,0,0,0,1
2335,76,14842389,1,15,0,2,1,1,1,1.08,1,0,1,0,0,0,0,1
2336,95,14843548,1,35,300,2,0,2,2,1.14,1,0,0,0,0,0,0,1
2337,180,14844217,170,75,300,2,1,5,2,0.17,159,0,0,0,0,0,0,1
2338,69,14855437,1,30,600,2,1,1,1,3.26,1,0,1,0,0,0,0,1
2339,155,14857553,1,45,150,3,1,2,2,2.61,1,0,0,0,0,0,0,1
2340,139,14872179,2,75,0,2,1,1,1,6.29,2,0,0,0,0,0,0,1
2341,45,14872823,2,30,150,3,1,1,2,3.49,2,0,1,0,0,0,0,1
2342,80,14873431,1,10,0,2,1,1,1,4.05,1,0,1,0,0,0,0,1
2343,295,14873806,57,130,1500,6,2,7,1,0.39,53,0,0,0,0,0,0,1
2344,70,14884138,1,50,0,6,1,1,4,5.01,1,0,0,0,0,0,0,1
2345,55,14886497,1,5,0,2,2,1,1,1.61,1,0,1,0,0,0,1,0
2346,60,14898269,1,15,95,2,1,1,1,6.05,1,0,1,0,0,0,0,1
2347,75,14902010,1,50,0,2,1,1,2,3.45,1,0,0,0,0,0,0,1
2348,99,14902204,1,25,0,2,0,2,1,8.35,1,0,0,0,0,0,0,1
2349,175,14902975,170,75,300,2,0,5,1,0.32,159,0,0,0,0,0,0,1
2350,110,14903598,2,75,0,2,0,2,1,2.51,2,0,0,0,0,0,0,1
2351,135,14910270,2,75,200,2,1,2,1,2.46,1,0,0,0,0,0,0,1
2352,150,14914746,1,80,0,4,2,14,2,0.43,1,0,0,0,0,0,1,0
2353,45,14915363,2,30,0,1,1,5,1,0.66,2,0,1,0,0,0,1,0
2354,145,14917821,4,70,300,4,1,2,1,2.92,4,0,0,0,0,0,0,1
2355,125,14918819,2,60,0,4,2,5,2,2.7,2,0,0,0,0,0,0,1
2356,40,14928686,2,30,150,3,1,1,2,4.6,2,0,1,0,0,0,0,1
2357,95,14936941,2,50,200,4,2,2,2,5.04,2,0,0,0,0,0,0,1
2358,149,14947453,1,29,0,4,0,3,2,3.28,1,0,0,0,1,0,0,0
2359,80,14947636,1,50,150,2,1,2,1,0.11,1,0,1,0,1,0,0,0
2360,60,14980667,3,45,100,4,1,1,1,5.89,3,0,1,0,0,0,0,1
2361,107,14982321,1,70,200,5,2,2,4,2.22,1,0,0,0,0,0,0,1
2362,400,14982803,1,120,0,7,4,3,1,0.09,1,0,0,0,1,0,0,0
2363,525,14991780,13,325,0,15,6,3,1,1.27,12,0,0,0,0,0,0,1
2364,195,14992529,13,175,0,6,2,3,1,0.47,12,0,0,0,0,0,0,1
2365,195,14992816,13,175,0,8,2,3,1,1.46,12,0,0,0,0,0,0,1
2366,195,14993049,13,175,0,8,2,3,1,0.35,12,0,0,0,0,0,0,1
2367,55,15007987,1,20,0,4,1,3,2,0.3,1,1,0,0,1,0,0,0
2368,39,15008865,1,10,0,2,1,1,2,1.17,1,0,1,0,1,0,0,0
2369,155,15009678,15,100,150,2,1,2,2,3.63,15,0,0,0,0,0,0,1
2370,69,15024032,2,84,300,2,1,1,1,3.01,2,0,0,0,0,0,0,1
2371,85,15026156,1,35,500,2,1,2,1,5.41,1,0,0,0,0,0,0,1
2372,125,15028921,1,60,200,2,1,3,1,1.88,1,0,0,0,0,0,0,1
2373,82,15040490,1,65,100,4,1,2,4,1.4,1,0,0,0,0,0,1,0
2374,92,15042746,1,40,0,2,0,2,1,0.71,1,0,0,0,1,0,0,0
2375,100,15053620,1,50,0,3,1,1,2,7.62,1,0,0,0,0,0,0,1
2376,55,15057544,1,20,100,2,1,2,1,3.93,1,0,0,0,0,0,0,1
2377,94,15067091,1,60,300,2,0,3,2,3.28,1,0,0,0,1,0,0,0
2378,72,15071623,1,25,200,4,1,2,2,0.63,1,0,0,0,1,0,0,0
2379,71,15073955,2,45,0,4,2,4,4,0.48,2,0,0,0,1,0,0,0
2380,86,15097597,3,20,0,2,1,2,2,2.29,3,0,1,0,0,0,0,1
2381,100,15099021,1,50,0,3,1,2,1,1.58,1,0,0,0,0,0,0,1
2382,125,15109066,2,75,100,2,1,2,1,2.38,2,0,0,0,0,0,0,1
2383,215,15109809,1,50,0,4,2,2,4,0.57,1,0,0,0,0,1,0,0
2384,100,15111162,1,50,0,2,1,3,1,1.09,1,0,0,0,0,1,0,0
2385,100,15111676,1,85,200,6,2,2,2,1.76,1,0,0,0,0,0,0,1
2386,39,15116652,1,50,250,1,1,4,1,0.91,1,0,1,0,0,0,1,0
2387,135,15117022,1,50,200,3,0,2,1,1.79,1,0,0,0,0,0,0,1
2388,75,15117697,1,35,100,2,1,4,1,4.92,1,0,1,0,0,0,0,1
2389,115,15127657,2,80,200,5,2,2,1,0.12,2,0,0,0,1,0,0,0
2390,95,15131800,2,85,0,4,1,2,2,3.01,2,0,0,0,0,0,0,1
2391,99,15159094,1,55,300,3,1,2,2,4.07,1,0,0,0,0,0,0,1
2392,70,15160598,1,60,100,4,0,1,1,2.89,1,0,0,0,0,0,0,1
2393,125,15164797,1,50,100,2,0,2,2,2.72,1,0,0,0,0,0,0,1
2394,81,15166071,3,15,0,2,1,2,2,2.28,3,0,1,0,0,0,0,1
2395,29,15166562,2,0,300,2,1,1,1,12.74,2,0,1,0,0,0,0,1
2396,195,15178392,1,150,0,4,1,7,1,0.84,1,0,0,0,0,1,0,0
2397,100,15204561,3,50,150,2,1,2,2,0.52,3,0,0,0,0,0,0,1
2398,100,15221864,1,70,0,3,0,1,1,3.43,1,0,0,0,0,0,0,1
2399,150,15229760,1,100,0,3,1,3,2,0.17,1,0,0,0,1,0,0,0
2400,40,15232885,1,30,250,2,1,3,1,2.91,1,0,1,0,1,0,0,0
2401,250,15248093,1,225,500,4,2,2,4,1.84,1,0,0,0,0,0,0,1
2402,50,15253642,2,20,0,2,1,1,1,6.31,2,0,1,0,0,0,0,1
2403,120,15255673,16,55,300,4,1,1,1,6.32,6,0,0,0,0,0,0,1
2404,99,15258623,3,75,5000,2,0,1,1,2.77,2,0,0,0,0,0,0,1
2405,37,15268634,1,25,300,4,1,1,1,0.56,1,0,1,0,1,0,0,0
2406,120,15269673,1,40,0,2,1,1,1,3.98,1,0,0,0,0,0,0,1
2407,140,15270512,6,60,150,3,1,1,2,8.95,2,0,0,0,0,0,0,1
2408,199,15271193,170,75,300,2,1,4,2,0.56,159,0,0,0,0,0,0,1
2409,84,15281555,1,45,0,4,0,3,2,2.0,1,0,0,0,0,0,0,1
2410,120,15288743,2,50,250,4,2,2,2,1.08,1,0,0,0,0,0,0,1
2411,169,15289714,1,125,350,6,3,2,1,0.06,1,0,0,0,1,0,0,0
2412,56,15298636,1,15,0,2,1,2,2,2.11,1,0,1,0,0,0,0,1
2413,169,15299294,3,95,0,4,1,2,1,0.52,3,0,0,0,0,0,0,1
2414,88,15299300,3,85,0,4,1,2,2,3.83,3,0,0,0,0,0,0,1
2415,99,15299411,3,85,0,4,1,2,2,4.34,3,0,0,0,0,0,0,1
2416,135,15299612,3,85,300,2,1,3,2,4.32,2,0,0,0,0,0,0,1
2417,99,15300784,2,70,0,6,2,2,4,8.76,2,0,0,0,0,0,0,1
2418,200,15301408,170,75,300,2,1,3,2,1.03,159,0,0,0,0,0,0,1
2419,145,15318650,3,60,125,6,4,1,6,0.57,3,0,0,0,0,0,0,1
2420,100,15337460,2,40,0,4,1,2,2,3.84,1,0,0,0,0,0,0,1
2421,325,15339026,3,195,1500,12,4,2,10,0.36,2,0,0,0,0,0,0,1
2422,90,15340452,1,69,200,2,1,3,1,2.16,1,0,0,0,0,0,0,1
2423,65,15342807,5,61,0,2,1,2,2,2.3,4,0,1,0,0,0,0,1
2424,199,15343482,170,75,300,2,1,2,2,2.71,159,0,0,0,0,0,0,1
2425,50,15344120,1,55,0,2,1,7,1,0.76,1,0,1,0,1,0,0,0
2426,85,15346144,1,90,300,4,2,6,4,0.37,1,0,0,0,0,0,1,0
2427,150,15358605,2,50,0,3,0,30,1,0.26,2,0,0,0,0,0,1,0
2428,195,15359889,3,95,0,4,2,3,1,0.91,3,0,0,0,0,0,0,1
2429,68,15362150,13,60,200,4,0,1,2,2.62,13,0,0,0,0,0,0,1
2430,120,15365615,3,50,110,4,2,1,4,1.08,3,0,0,0,0,0,0,1
2431,489,15381188,11,115,300,8,2,2,4,0.32,9,0,0,0,0,0,1,0
2432,70,15407769,1,55,150,3,1,2,2,5.76,1,0,0,0,0,0,0,1
2433,750,15407909,3,245,200,12,5,1,10,3.03,3,0,0,0,0,0,0,1
2434,195,15408985,3,95,0,4,2,3,1,0.46,3,0,0,0,0,0,0,1
2435,38,15411400,2,9,0,2,1,1,1,3.19,2,0,1,0,1,0,0,0
2436,170,15412444,170,75,300,2,1,2,2,3.32,159,0,0,0,0,0,0,1
2437,150,15412523,1,75,200,2,0,2,2,6.63,1,0,0,0,0,0,0,1
2438,100,15421724,1,120,100,5,3,4,2,0.64,1,0,0,0,0,0,0,1
2439,94,15424242,1,39,0,2,1,2,1,1.8,1,0,1,0,1,0,0,0
2440,99,15424249,1,20,0,2,1,3,1,0.79,1,0,1,0,0,0,1,0
2441,125,15425753,1,95,150,4,2,2,4,0.07,1,0,0,0,1,0,0,0
2442,75,15430601,2,25,0,2,1,1,2,1.37,2,0,1,0,0,0,1,0
2443,150,15434269,1,50,250,4,1,2,2,0.73,1,0,0,0,0,0,1,0
2444,60,15435193,2,20,0,2,1,1,1,7.35,2,0,1,0,0,0,0,1
2445,68,15436083,5,61,0,4,1,2,2,3.86,4,0,1,0,0,0,0,1
2446,178,15438530,3,50,250,6,2,1,4,7.02,3,0,0,0,0,0,0,1
2447,60,15454564,1,75,0,1,2,14,1,0.11,1,0,1,0,1,0,0,0
2448,85,15454883,3,50,200,2,1,3,2,1.59,1,0,1,0,0,0,0,1
2449,200,15455527,3,125,150,4,1,1,4,0.49,3,0,0,0,0,0,0,1
2450,198,15456841,1,99,300,6,2,2,2,4.63,1,0,0,0,0,0,0,1
2451,160,15471213,170,75,300,2,1,3,1,0.11,159,0,0,0,0,0,0,1
2452,120,15482578,1,80,250,2,0,2,1,2.1,1,0,0,0,0,0,0,1
2453,220,15483955,57,130,500,6,2,2,1,1.8,53,0,0,0,0,0,0,1
2454,50,15499762,3,40,100,2,1,1,1,0.57,3,0,1,0,0,0,0,1
2455,90,15500132,1,45,0,3,2,2,1,0.85,1,0,0,0,1,0,0,0
2456,60,15500241,1,30,0,4,1,1,2,10.82,1,0,0,0,0,0,0,1
2457,258,15506026,1,185,400,6,2,2,1,3.32,1,0,0,0,0,0,0,1
2458,95,15510559,1,60,100,2,1,1,2,2.91,1,0,0,0,1,0,0,0
2459,290,15521033,1,160,200,6,4,5,6,0.89,1,0,0,0,0,0,0,1
2460,110,15521293,6,35,0,4,1,1,2,2.99,6,0,0,0,0,0,0,1
2461,116,15522733,1,40,200,2,1,3,1,0.84,1,0,1,0,1,0,0,0
2462,125,15537773,5,99,300,6,2,1,3,4.85,3,0,0,0,0,0,0,1
2463,450,15548833,1,150,500,9,5,2,8,1.14,1,0,0,0,0,1,0,0
2464,278,15550339,2,85,200,7,2,2,4,4.91,1,0,0,0,0,0,1,0
2465,220,15551876,3,50,200,5,2,2,4,2.03,3,0,0,0,0,0,1,0
2466,110,15554062,2,60,200,2,0,2,1,5.18,1,0,0,0,0,0,0,1
2467,350,15563562,951,129,500,4,2,2,4,0.51,352,0,0,0,0,0,0,1
2468,85,15565183,1,20,0,4,1,2,4,4.52,1,0,1,0,0,0,1,0
2469,235,15566068,2,50,300,4,2,14,4,0.51,2,0,0,0,0,0,0,1
2470,158,15567025,7,0,500,4,0,2,1,5.66,4,0,0,0,0,0,0,1
2471,140,15590057,2,25,0,2,1,2,2,3.92,2,0,1,0,0,0,0,1
2472,100,15598375,1,69,200,2,1,2,2,4.49,1,0,0,0,0,0,0,1
2473,77,15601302,1,29,111,3,1,1,2,2.71,1,0,1,0,1,0,0,0
2474,120,15602557,1,100,250,4,1,3,3,2.0,1,0,0,0,0,0,0,1
2475,89,15615336,2,30,0,2,1,1,2,4.82,2,0,1,0,0,0,0,1
2476,350,15619192,951,129,500,4,2,2,4,0.67,352,0,0,0,0,0,0,1
2477,90,15625389,1,35,100,2,0,2,1,1.78,1,0,0,0,0,0,0,1
2478,75,15626018,1,30,100,2,1,2,1,6.2,1,0,0,0,0,0,0,1
2479,98,15631648,1,50,100,3,1,1,2,0.52,1,0,0,0,1,0,0,0
2480,200,15635851,1,120,250,6,2,2,1,2.0,1,0,0,0,0,0,1,0
2481,129,15641532,1,15,200,2,1,2,2,0.52,1,0,1,0,1,0,0,0
2482,115,15647498,1,30,0,4,2,2,1,0.51,1,0,1,0,0,0,0,1
2483,26,15649534,3,20,100,1,1,1,1,2.27,3,1,0,0,0,0,0,1
2484,74,15660996,1,100,0,4,2,2,2,3.79,1,0,0,0,0,0,0,1
2485,325,15664463,6,125,0,12,4,2,1,3.6,6,0,0,0,0,0,0,1
2486,85,15665134,1,25,200,2,1,2,2,3.85,1,0,0,0,0,0,0,1
2487,99,15681358,2,85,150,5,2,2,4,1.55,2,0,0,0,1,0,0,0
2488,89,15697821,8,100,400,7,2,20,2,1.56,6,0,0,0,0,0,0,1
2489,65,15700294,3,70,200,2,0,7,1,0.59,1,0,0,0,0,0,0,1
2490,140,15701445,1,100,500,6,2,5,2,1.75,1,0,0,0,0,0,1,0
2491,300,15705295,7,80,0,2,1,3,2,2.39,4,0,0,0,0,0,0,1
2492,240,15705926,7,80,300,4,1,3,2,2.5,4,0,0,0,0,0,0,1
2493,69,15706355,3,29,300,4,1,1,2,3.02,3,0,0,0,0,0,0,1
2494,80,15707772,2,65,400,4,1,1,4,2.63,2,0,0,0,0,1,0,0
2495,200,15721682,2,110,0,8,3,2,6,4.05,2,0,0,0,0,1,0,0
2496,90,15746020,2,20,150,2,1,2,2,0.91,2,0,1,0,0,0,0,1
2497,42,15746088,1,6,100,2,1,5,1,0.83,1,0,1,0,1,0,0,0
2498,79,15770996,1,15,0,2,1,2,2,2.66,1,0,1,0,1,0,0,0
2499,295,15774993,1,90,500,6,3,1,1,0.15,1,0,0,0,1,0,0,0
2500,100,15776053,1,50,0,3,1,1,2,8.73,1,0,0,0,0,0,0,1
2501,160,15790340,2,100,0,5,1,3,1,4.86,2,0,0,0,0,0,0,1
2502,78,15792598,2,59,100,6,2,1,2,4.8,2,0,1,0,0,0,0,1
2503,200,15792703,1,30,0,4,1,2,1,2.86,1,0,0,0,0,0,0,1
2504,90,15801594,1,60,500,6,2,2,1,0.27,1,0,0,0,1,0,0,0
2505,245,15811208,2,295,1000,8,4,4,6,0.25,1,0,0,0,0,0,1,0
2506,195,15816866,1,45,250,4,2,2,1,5.51,1,0,0,0,0,0,0,1
2507,195,15817305,1,90,200,6,3,2,5,2.26,1,0,0,0,0,0,0,1
2508,199,15820436,15,129,129,5,2,2,5,5.5,1,0,0,0,0,0,0,1
2509,69,15820444,2,28,2000,1,1,2,1,0.23,2,0,0,0,1,0,0,0
2510,100,15824578,8,50,200,3,0,1,2,7.05,4,0,0,0,0,0,0,1
2511,150,15832847,10,85,300,4,0,2,2,2.44,9,0,0,0,0,0,0,1
2512,290,15832893,1,200,500,8,3,2,6,3.76,1,0,0,0,0,0,0,1
2513,109,15845583,31,150,100,4,0,2,4,4.48,12,0,0,0,0,0,0,1
2514,335,15858568,6,125,200,8,3,45,1,0.06,5,0,0,0,0,0,0,1
2515,115,15859042,1,65,0,3,0,1,2,5.43,1,0,0,0,0,0,0,1
2516,250,15860415,2,150,0,8,4,3,1,0.06,2,0,0,0,1,0,0,0
2517,399,15884359,1,0,0,4,1,1,2,0.45,1,0,1,0,0,0,0,0
2518,85,15885497,1,25,0,3,1,1,2,10.69,1,0,0,0,0,0,0,1
2519,999,15898102,1795,99,0,6,2,2,1,0.79,92,0,0,0,0,0,0,1
2520,999,15898247,1795,99,0,6,2,2,1,0.86,92,0,0,0,0,0,0,1
2521,999,15898292,1795,99,0,6,2,2,1,0.09,92,0,0,0,0,0,0,1
2522,999,15898330,1795,99,0,6,2,2,1,0.97,92,0,0,0,0,0,0,1
2523,225,15900957,951,89,500,3,1,2,2,0.32,352,0,0,0,0,0,0,1
2524,298,15901231,2,170,500,9,3,1,1,6.24,2,0,0,0,0,0,0,1
2525,50,15901973,5,50,100,2,1,2,1,0.46,5,0,1,0,0,0,0,1
2526,69,15912752,1,29,0,4,2,1,2,5.03,1,0,0,0,0,0,0,1
2527,125,15915426,2,150,200,7,3,2,1,1.03,2,0,0,0,1,0,0,0
2528,100,15917303,1,60,500,3,1,2,2,3.78,1,0,0,0,0,0,0,1
2529,125,15917796,1,175,300,4,0,2,2,0.54,1,0,0,0,0,0,0,1
2530,55,15918562,3,10,0,1,1,2,1,3.07,3,0,1,0,0,0,0,1
2531,119,15927940,3,75,0,2,0,1,2,7.19,3,0,0,0,0,0,0,1
2532,69,15928142,1,50,0,4,1,2,1,2.79,1,0,0,0,0,0,0,1
2533,180,15929975,1,95,500,4,2,2,4,1.02,1,0,0,0,1,0,0,0
2534,85,15937344,1,10,0,2,1,3,1,1.02,1,0,0,0,1,0,0,0
2535,200,15951475,1,125,0,6,3,2,4,1.92,1,0,0,0,0,0,1,0
2536,62,15967039,1,25,0,4,1,1,2,1.08,1,0,1,0,0,0,0,1
2537,425,15970930,1,125,500,8,4,3,8,0.69,1,0,0,0,0,0,0,1
2538,135,15973665,1,50,0,5,2,2,4,0.58,1,0,0,0,1,0,0,0
2539,55,15975033,1,40,0,4,2,1,1,5.79,1,0,0,0,0,0,0,1
2540,139,15984482,2,75,100,4,1,2,2,1.34,1,0,0,0,0,0,0,1
2541,99,15989269,1,100,300,4,2,2,1,0.9,1,0,0,0,0,0,0,1
2542,100,16000099,6,85,0,2,1,2,1,4.55,5,0,0,0,0,0,0,1
2543,199,16000287,6,125,0,6,2,2,4,4.69,5,0,0,0,0,0,0,1
2544,150,16000373,6,125,0,4,1,2,1,3.06,5,0,0,0,0,0,0,1
2545,99,16000566,6,100,0,2,0,2,1,3.65,5,0,0,0,0,0,0,1
2546,99,16000623,6,100,0,2,0,2,1,3.45,5,0,0,0,0,0,0,1
2547,225,16003297,1,125,2000,5,3,2,5,0.21,1,0,0,0,0,1,0,0
2548,215,16006174,4,65,2000,2,1,1,1,0.51,4,0,1,0,0,0,0,1
2549,35,16013331,8,20,300,1,1,2,1,1.51,3,0,1,0,0,0,0,1
2550,300,16016455,1,100,1000,4,2,3,1,0.9,1,0,0,0,0,0,0,1
2551,60,16026470,1,25,250,2,1,3,1,3.75,1,0,0,0,0,0,0,1
2552,115,16026758,1,45,0,4,2,3,5,0.23,1,0,0,0,0,1,0,0
2553,120,16027121,2,90,0,4,0,1,2,2.0,1,0,0,0,0,0,0,1
2554,88,16027567,2,25,0,2,1,1,1,4.57,2,0,1,0,0,0,0,1
2555,74,16033188,1,30,150,2,1,2,2,1.87,1,0,1,0,0,0,0,1
2556,62,16054161,3,40,200,4,1,1,2,6.51,2,0,0,0,0,0,0,1
2557,60,16057038,1,30,0,2,1,2,1,4.46,1,0,0,0,0,0,0,1
2558,32,16069222,1,20,100,2,1,2,1,0.25,1,0,1,0,0,0,0,0
2559,40,16072272,3,20,0,1,1,5,1,1.11,3,0,1,0,0,0,0,1
2560,200,16100188,1,30,100,5,3,2,2,0.23,1,0,0,0,1,0,0,0
2561,119,16100660,2,30,0,2,1,2,2,3.28,2,0,0,0,0,0,0,1
2562,600,16101111,951,159,700,7,3,2,6,0.82,352,0,0,0,0,0,0,1
